text,sentiment
@AmericanAir that was the worst customer service experience ever. Too bad for you I'm a lawyer. Enjoy my wrath.,negative
"@AmericanAir I love the service and cheap upgrades American Provides! One of the best airlines ever! good food, good seats, amazing thanks!",positive
@AmericanAir @gerri_elliott You will!! Every chance I get! Thanks for keeping me Exec Platinum.,positive
@AmericanAir I FOUND MY FOOTAGE!! :D I am so so happy.,positive
@AmericanAir well we cleared customs in AUH. I need to get to IAH after I arrive in DFW. Is it possible to retrieve my luggage in IAD?,neutral
"@AmericanAir I will and I will share with many, many others. #filmcrew #media @WSJ @nytimes @latimes @chicagotribune",neutral
@AmericanAir the last was 2339 dfw to ord. Not weather reLate Flightd... Austin leg delayed as well,negative
@AmericanAir follow me back so I can DM you guys,neutral
@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Mon http://t.co/Q37pOWn6uv @Cowboycerrone figures right?,negative
"@AmericanAir you know I love this airline, but why are my friends @MEGENTRIPODI @jordnnicole7 having such a problem retaining info they need",negative
@AmericanAir do you have hand sanitizer in the bathrooms on your flights?,neutral
@AmericanAir on our way now,neutral
@AmericanAir Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our #flightnightmare better than anyone.,positive
@AmericanAir you are beyond redemption. Jfk. Baggage claim looks like a luggage warehouse,negative
@AmericanAir what about flight 1239?,neutral
@AmericanAir thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day @dartmedia,positive
"@AmericanAir even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. #customerservice #fail",negative
@AmericanAir 2hr and 20 min delayed...still waiting...you need to do something to improve... http://t.co/1m36NTPTR8,negative
@AmericanAir What are Preferred Seats?,neutral
@AmericanAir Can I use an SWU on an Finnair codeshare of an American operated flight (JFK-MAN)?  Thanks in advance for the help!,neutral
@AmericanAir We tried with multiple people. I already sat on the phone for an hour and a half and got nowhere.,negative
@AmericanAir Why is your cover photo of TWA? Just wondering.,neutral
@AmericanAir yikes.,neutral
.@AmericanAir Hopefully it's all fixed. They've got a new aircraft for us- just waiting to board.,neutral
Keep it up :) @AmericanAir,positive
@AmericanAir this is the biggest joke I've ever seen and will be telling everyone never to use you guys cause you are a joke,negative
@AmericanAir Cancelled Flight my flight saying it is cause of weather condition when it was the only flight that was Cancelled Flight,negative
@AmericanAir I've just received the ticket. Thank you for your help,positive
"@AmericanAir jet slides off icy taxiway at @dfwairport 

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr",neutral
@AmericanAir This is getting out of hand. I called Reservations to reserve the seats that it won't let me select online and there's a fee...,negative
"@AmericanAir on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane, now the lines are frozen.",negative
@AmericanAir thanks for making this the worst flying experience ever. 4 different planes of mechanical issues and 12 hours and counting,negative
"@AmericanAir  TPA - ORD!!! AA1679 Another successful journey, thanks for the hospitality!",positive
@AmericanAir Thank you for the response. Much appreciated!,positive
"@AmericanAir thanks.  I actually made it, my connection flight was delayed.  Guess all delays are not a bad thing. http://t.co/XGgCNTco8m",positive
@AmericanAir the issue wasn't a long wait. It was an infinite do loop. Your system didn't let me (or any customer) wait or leave a message.,negative
@AmericanAir Did the policy change? I've seen people with hamsters and rabbits before.,neutral
@AmericanAir thanks to your attendant on flight for advising connect flight held.  Ran with kids and flight departed. Poor service at Miami,negative
@AmericanAir an hour now waiting on the phone for US Air help. 10 hours waiting at the airport yesterday. Love the service guys.,negative
@AmericanAir still on hold. After you hung up on me the first time (another 45 minutes!) http://t.co/IMRLAu77iH,negative
@AmericanAir is that the flight for tomorrow?,neutral
"“@AmericanAir: @TheCandaceSmith Thanks for the shout-out, Candace! Enjoy the ride.” Always! I adore American Airlines!",positive
"Still thinking, those PJs may have me sold @AmericanAir @momsgoodeats We'd #love to have you on board with us! @MandarinJourney here I come",positive
@AmericanAir Are you people cruel or just stupid? Why are you posting my personal email on the damn Internet? Have u lost your mind?!,negative
@AmericanAir Do we get a class discount on your wifi? I will be flying your airlines at approx. 4 Am?,neutral
@AmericanAir needs an entire customer service overhaul @Delta would never treat its customers with anything less that A1 service,negative
@AmericanAir are you guys intentionally trying to lose customers and money?,negative
@AmericanAir the folks at the Executive Platinum desk are great pros.  They understand my displeasure with change fees and switch to SW.,positive
@AmericanAir how about you give us a number to call instead of the empty email since you are not working on it,negative
@AmericanAir it's not about the delay.  It's about the communication.,negative
"@AmericanAir @maryella_green despite the inconvenience, the situation was handled quickly and we appreciate it very much!",positive
@AmericanAir Absolutely!,positive
"@AmericanAir @maryella_green just received it, actually. Thank you!!!!!!!!!",positive
@AmericanAir can you help me update a birthday that was incorrectly input in a reservation? This is preventing me from checking in,neutral
"@AmericanAir thanks, me too",positive
"@AmericanAir the dinner and called me ""hon"". Not the service I would expect from 1st class.  #disappointed",neutral
@AmericanAir everything for sorted out. Thanks for the help. Excited to get home tonight!,positive
@AmericanAir dont send me a tweet to cover your social media complaints. How about sending me a message with a way to resolve?!?! #CustServ,negative
@AmericanAir keep up the good work.  Got me to my destination safe and on time today,positive
@AmericanAir improve Envoy's performance.  5th trip through ORD in 2015 I've been delayed for hours because of Envoy.  I could drive faster!,negative
@AmericanAir thanks for following up- it finally worked!! Fingers crossed the new flight works.,positive
@AmericanAir I bought a plane ticket 2 months ago and still haven't received my flight info and ticket in my email when it will come?,negative
@AmericanAir Is there a way I can get a record of all the flights I've taken with you?,neutral
"@AmericanAir Thank you for the response, we got it resolved at the counter.",positive
"@AmericanAir every time I try to call, it tells me to try again Late Flightr and just hangs up.",negative
@AmericanAir @Rizzilient I booked tickets using miles and need to change the dates.  Have been trying to get to an advantage rep 4 two days,negative
@AmericanAir No snow in St. Louis. Cold but no snow. Hub flights welcome.,neutral
@AmericanAir it is absolutely unacceptable.  I have been calling all day and am hung up on every time. I just need a 5 minute bit of help!,negative
"@AmericanAir - Envoy Airlines is a disgrace to the AA family.  Nothing but delays and Cancelled Flightlations, week after week.",negative
"@AmericanAir has the worst flight change policy. No mercy, no sympathy, such a bummer when you can't go to funerals or see friends bc of it.",negative
"@AmericanAir #epicfail on connections in #Chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 😐",neutral
@AmericanAir first ride on new 737-800 with new interior and in seat video. Nice improvement! #Newplanesmell http://t.co/dJJjN9sLHT,positive
@AmericanAir No worries at all. Y’all have a good one!!,positive
@AmericanAir @USAirways I've tried to be understanding and let you handle the situation but I guess I was wrong about that,negative
@AmericanAir @USAirways over an hour on the phone the best you can tell me is it was sent maybe my bank misplaced it...,negative
"@AmericanAir My chariot tonight. From this angle it looks like a 787, no? http://t.co/3ZZKQWWbJz",neutral
@AmericanAir I Cancelled Flightled my ticket and is taking two months ++ to refund and still waiting!,negative
@AmericanAir You guys are the talk of the Americans down here in Ecuador! Read this! https://t.co/5ON3KlzVMT,neutral
@AmericanAir Bad weather happens. But not being able to get through to a reservations rep for over 6 hours is just crazy. #frustrated,negative
@AmericanAir I understand they're busy &amp; doing their best. My frustration is an automated call changing my flight w/o allowing me to talk,negative
"@AmericanAir so, what should he do next exactly?!",neutral
@AmericanAir instead they yelled at him and told him to call a number that will not pick up due to call volume,negative
@AmericanAir See photo of 787 model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/oilnCfWEyg,neutral
@AmericanAir are pets allowed in first class?,neutral
@AmericanAir Am I upgraded on my next flight?,neutral
@AmericanAir Delaney and Shawn at DFW showed exceptional customer service today. Will happily choose AA whenever possible now! Thank you!,positive
